"Date","Adjusted","Opening","High","Low","Close","Volume"
2022-11-21,240.409591674805,241.429992675781,244.669998168945,241.190002441406,242.050003051758,26394700
2022-11-22,243.369400024414,243.589996337891,245.309997558594,240.710006713867,245.029998779297,19665700
2022-11-23,245.902114868164,245.110000610352,248.279998779297,244.270004272461,247.580001831055,19508500
2022-11-25,245.812713623047,247.309997558594,248.699996948242,246.729995727539,247.490005493164,9200800
2022-11-28,240.121551513672,246.080001831055,246.649993896484,240.800003051758,241.759994506836,24778200
2022-11-29,238.701248168945,241.399993896484,242.789993286133,238.210006713867,240.330001831055,17956300
2022-11-30,253.410873413086,240.570007324219,255.330001831055,239.860000610352,255.139999389648,47594200
2022-12-01,252.963912963867,253.869995117188,256.119995117188,250.919998168945,254.690002441406,26041500
2022-12-02,253.291687011719,249.820007324219,256.059997558594,249.690002441406,255.020004272461,21528500
2022-12-05,248.504364013672,252.009994506836,253.820007324219,248.059997558594,250.199996948242,23435300
2022-12-06,243.458770751953,250.820007324219,251.860000610352,243.779998779297,245.119995117188,22463700
2022-12-07,242.713851928711,244.830001831055,246.160003662109,242.210006713867,244.369995117188,20481500
2022-12-08,245.72331237793,244.839996337891,248.740005493164,243.059997558594,247.399993896484,22611800
2022-12-09,243.756744384766,244.699996948242,248.309997558594,244.160003662109,245.419998168945,20609700
2022-12-12,250.798690795898,247.449996948242,252.539993286133,247.169998168945,252.509994506836,30665100
2022-12-13,255.178817749023,261.690002441406,263.920013427734,253.070007324219,256.920013427734,42196900
2022-12-14,255.476791381836,257.130004882812,262.589996337891,254.309997558594,257.220001220703,35410900
2022-12-15,247.322418212891,253.720001220703,254.199996948242,247.339996337891,249.009994506836,35560400
2022-12-16,243.031707763672,248.550003051758,249.839996337891,243.509994506836,244.690002441406,86102000
2022-12-19,238.820419311523,244.860000610352,245.210006713867,238.710006713867,240.449996948242,29696400
2022-12-20,240.161285400391,239.399993896484,242.910003662109,238.419998168945,241.800003051758,25150800
2022-12-21,242.773452758789,241.690002441406,245.619995117188,240.110000610352,244.429992675781,23690600
2022-12-22,236.575744628906,241.259994506836,241.990005493164,233.869995117188,238.190002441406,28651700
2022-12-23,237.112091064453,236.110000610352,238.869995117188,233.940002441406,238.729995727539,21207000
2022-12-27,235.354095458984,238.699996948242,238.929992675781,235.830001831055,236.960006713867,16688600
2022-12-28,232.940551757812,236.889999389648,239.720001220703,234.169998168945,234.529998779297,17457100
2022-12-29,239.37663269043,235.649993896484,241.919998168945,235.649993896484,241.009994506836,19770700
2022-12-30,238.194702148438,238.210006713867,239.960006713867,236.660003662109,239.820007324219,21938500
2023-01-03,237.956329345703,243.080001831055,245.75,237.399993896484,239.580001831055,25740000
2023-01-04,227.54736328125,232.279998779297,232.869995117188,225.960006713867,229.100006103516,50623400
2023-01-05,220.803359985352,227.199996948242,227.550003051758,221.759994506836,222.309997558594,39585600
2023-01-06,223.405609130859,223,225.759994506836,219.350006103516,224.929992675781,43613600
2023-01-09,225.580764770508,226.449996948242,231.240005493164,226.410003662109,227.119995117188,27369800
2023-01-10,227.299041748047,227.759994506836,231.309997558594,227.330001831055,228.850006103516,27033900
2023-01-11,234.172149658203,231.289993286133,235.949996948242,231.110000610352,235.770004272461,28669300
2023-01-12,236.893569946289,235.259994506836,239.899993896484,233.559997558594,238.509994506836,27269500
2023-01-13,237.608703613281,237,239.369995117188,234.919998168945,239.229995727539,21333300
2023-01-17,238.721115112305,237.970001220703,240.910003662109,237.089996337891,240.350006103516,29831300
2023-01-18,234.211868286133,241.570007324219,242.380004882812,235.520004272461,235.809997558594,30028700
2023-01-19,230.358169555664,233.779998779297,235.520004272461,230.679992675781,231.929992675781,28623000
2023-01-20,238.591995239258,234.860000610352,240.740005493164,234.509994506836,240.220001220703,35389800
2023-01-23,240.935989379883,241.100006103516,245.169998168945,239.649993896484,242.580001831055,31934000
2023-01-24,240.399658203125,242.5,243.949996948242,240.440002441406,242.039993286133,40234400
2023-01-25,238.979339599609,234.479995727539,243.300003051758,230.899993896484,240.610000610352,66526600
2023-01-26,246.319259643555,243.649993896484,248.309997558594,242,248,33454500
2023-01-27,246.478179931641,248.990005493164,249.830001831055,246.830001831055,248.160003662109,26498900
2023-01-30,241.065124511719,244.509994506836,245.600006103516,242.199996948242,242.710006713867,25867400
2023-01-31,246.130554199219,243.449996948242,247.949996948242,242.949996948242,247.809997558594,26541100
2023-02-01,251.037063598633,248,255.179992675781,245.470001220703,252.75,31259900
2023-02-02,262.806732177734,258.820007324219,264.690002441406,257.25,264.600006103516,39940400
2023-02-03,256.59912109375,259.540008544922,264.200012207031,257.100006103516,258.350006103516,29077300
2023-02-06,255.029800415039,257.440002441406,258.299987792969,254.779998779297,256.769989013672,22518000
2023-02-07,265.746704101562,260.529998779297,268.769989013672,260.079986572266,267.559997558594,50841400
2023-02-08,264.922332763672,273.200012207031,276.760009765625,266.209991455078,266.730010986328,54686000
2023-02-09,261.833404541016,273.799987792969,273.980010986328,262.799987792969,263.619995117188,42375100
2023-02-10,261.316925048828,261.529998779297,264.089996337891,260.660003662109,263.100006103516,25818500
2023-02-13,269.481201171875,267.640014648438,274.600006103516,267.149993896484,271.320007324219,44630900
2023-02-14,270.325500488281,272.670013427734,274.970001220703,269.279998779297,272.170013427734,37047900
2023-02-15,268.164794921875,268.320007324219,270.730010986328,266.179992675781,269.320007324219,28922400
2023-02-16,261.025512695312,264.019989013672,266.739990234375,261.899993896484,262.149993896484,29603600
2023-02-17,256.953063964844,259.390014648438,260.089996337891,256,258.059997558594,30000100
2023-02-21,251.586181640625,254.479995727539,255.490005493164,251.589996337891,252.669998168945,28397400
2023-02-22,250.431167602539,254.089996337891,254.339996337891,250.339996337891,251.509994506836,22491100
2023-02-23,253.677185058594,255.559997558594,256.839996337891,250.479995727539,254.770004272461,29219100
2023-02-24,248.150985717773,249.960006713867,251,248.100006103516,249.220001220703,24990900
2023-02-27,249.086959838867,252.460006713867,252.820007324219,249.389999389648,250.160003662109,21190000
2023-02-28,248.350128173828,249.070007324219,251.490005493164,248.729995727539,249.419998168945,22491000
2023-03-01,245.213638305664,250.759994506836,250.929992675781,245.789993286133,246.270004272461,27565300
2023-03-02,250.03288269043,246.550003051758,251.399993896484,245.610000610352,251.110000610352,24808200
2023-03-03,254.194946289062,252.190002441406,255.619995117188,251.389999389648,255.289993286133,30760100
2023-03-06,255.768173217773,256.429992675781,260.119995117188,255.979995727539,256.869995117188,24109800
2023-03-07,253.059829711914,256.299987792969,257.690002441406,253.389999389648,254.149993896484,21473200
2023-03-08,252.611755371094,254.039993286133,254.539993286133,250.809997558594,253.699996948242,17340200
2023-03-09,251.237701416016,255.820007324219,259.559997558594,251.580001831055,252.320007324219,26653400
2023-03-10,247.523681640625,251.080001831055,252.789993286133,247.600006103516,248.589996337891,28333900
2023-03-13,252.830825805664,247.399993896484,257.910003662109,245.729995727539,253.919998168945,33339700
2023-03-14,259.671356201172,256.75,261.070007324219,255.860000610352,260.790008544922,33620300
2023-03-15,264.301391601562,259.980010986328,266.480010986328,259.209991455078,265.440002441406,46028000
2023-03-16,275.015289306641,265.209991455078,276.559997558594,263.279998779297,276.200012207031,54768800
2023-03-17,278.231414794922,278.260009765625,283.329986572266,276.320007324219,279.429992675781,69527400
2023-03-20,271.062286376953,276.980010986328,277.480010986328,269.850006103516,272.230010986328,43466600
2023-03-21,272.605621337891,274.880004882812,275,269.519989013672,273.779998779297,34558700
2023-03-22,271.122039794922,273.399993896484,281.040008544922,272.179992675781,272.290008544922,34873300
2023-03-23,276.468994140625,277.940002441406,281.059997558594,275.200012207031,277.660003662109,36610900
2023-03-24,279.366516113281,277.239990234375,280.630004882812,275.279998779297,280.570007324219,28172000
2023-03-27,275.194488525391,280.5,281.459991455078,275.519989013672,276.380004882812,26840200
2023-03-28,274.049438476562,275.790008544922,276.140014648438,272.049987792969,275.230010986328,21878600
2023-03-29,279.306762695312,278.959991455078,281.140014648438,278.410003662109,280.510009765625,25087000
2023-03-30,282.831573486328,284.230010986328,284.459991455078,281.480010986328,284.049987792969,25053400
2023-03-31,287.063354492188,283.730010986328,289.269989013672,283,288.299987792969,32766000
2023-04-03,285.997955322266,286.519989013672,288.269989013672,283.950012207031,287.230010986328,24883300
2023-04-04,285.948150634766,287.230010986328,290.450012207031,285.670013427734,287.179992675781,25824300
2023-04-05,283.120330810547,285.850006103516,287.149993896484,282.920013427734,284.339996337891,22064800
2023-04-06,290.349182128906,283.209991455078,292.079986572266,282.029998779297,291.600006103516,29770300
2023-04-10,288.148681640625,289.209991455078,289.600006103516,284.709991455078,289.390014648438,23103000
2023-04-11,281.616821289062,285.75,285.980010986328,281.640014648438,282.829986572266,27276600
2023-04-12,282.273986816406,284.790008544922,287.010009765625,281.959991455078,283.489990234375,27403400
2023-04-13,288.596740722656,283.589996337891,289.899993896484,283.170013427734,289.839996337891,24222700
2023-04-14,284.912628173828,287,288.480010986328,283.690002441406,286.140014648438,20987900
2023-04-17,287.561187744141,289.929992675781,291.600006103516,286.160003662109,288.799987792969,23836200
2023-04-18,287.133056640625,291.570007324219,291.760009765625,287.010009765625,288.369995117188,20161800
2023-04-19,287.212707519531,285.989990234375,289.049987792969,284.540008544922,288.450012207031,17150300
2023-04-20,284.882720947266,285.25,289.029998779297,285.079986572266,286.109985351562,23244400
2023-04-21,284.534271240234,285.010009765625,286.269989013672,283.059997558594,285.760009765625,21676400
2023-04-24,280.561370849609,282.089996337891,284.950012207031,278.720001220703,281.769989013672,26611000
2023-04-25,274.238647460938,279.510009765625,281.600006103516,275.369995117188,275.420013427734,45772200
2023-04-26,294.10302734375,296.700012207031,299.570007324219,292.730010986328,295.369995117188,64599200
2023-04-27,303.522430419922,295.970001220703,305.200012207031,295.25,304.829986572266,46462600
2023-04-28,305.942047119141,304.010009765625,308.929992675781,303.309997558594,307.260009765625,36446700
2023-05-01,304.249328613281,306.970001220703,308.600006103516,305.149993896484,305.559997558594,21294100
2023-05-02,304.099945068359,307.760009765625,309.179992675781,303.910003662109,305.410003662109,26404400
2023-05-03,303.094299316406,306.619995117188,308.609985351562,304.089996337891,304.399993896484,22360800
2023-05-04,304.099945068359,306.239990234375,307.760009765625,303.399993896484,305.410003662109,22519900
2023-05-05,309.317504882812,305.720001220703,311.970001220703,304.269989013672,310.649993896484,28181200
2023-05-08,307.326049804688,310.130004882812,310.200012207031,306.089996337891,308.649993896484,21318600
2023-05-09,305.683135986328,308,310.040008544922,306.309997558594,307,21340800
2023-05-10,310.970367431641,308.619995117188,313,307.670013427734,312.309997558594,30078000
2023-05-11,308.77978515625,310.100006103516,311.119995117188,306.260009765625,310.109985351562,31680200
2023-05-12,307.644714355469,310.549987792969,310.649993896484,306.600006103516,308.970001220703,19758100
2023-05-15,308.132598876953,309.100006103516,309.899993896484,307.589996337891,309.459991455078,16336500
2023-05-16,310.402801513672,309.829986572266,313.709991455078,309.829986572266,311.739990234375,26730300
2023-05-17,313.336608886719,312.290008544922,314.429992675781,310.739990234375,314,24315000
2023-05-18,317.847045898438,314.529998779297,319.040008544922,313.720001220703,318.519989013672,27276000
2023-05-19,317.667419433594,316.739990234375,318.75,316.369995117188,318.339996337891,27529500
2023-05-22,320.501434326172,318.600006103516,322.589996337891,318.010009765625,321.179992675781,24115700
2023-05-23,314.593933105469,320.029998779297,322.720001220703,315.25,315.260009765625,30797200
2023-05-24,313.186920166016,314.730010986328,316.5,312.609985351562,313.850006103516,23384900
2023-05-25,325.231414794922,323.239990234375,326.899993896484,320,325.920013427734,43301700
2023-05-26,332.186706542969,324.019989013672,333.399993896484,323.880004882812,332.890014648438,36630600
2023-05-30,330.510223388672,335.230010986328,335.739990234375,330.519989013672,331.209991455078,29503100
2023-05-31,327.696197509766,332.290008544922,335.940002441406,327.329986572266,328.390014648438,45950600
2023-06-01,331.877319335938,325.929992675781,333.529998779297,324.720001220703,332.579986572266,26773900
2023-06-02,334.691375732422,334.25,337.5,332.549987792969,335.399993896484,25864000
2023-06-05,335.230255126953,335.220001220703,338.559997558594,334.660003662109,335.940002441406,21307100
2023-06-06,332.975006103516,335.329986572266,335.369995117188,332.170013427734,333.679992675781,20396200
2023-06-07,322.69677734375,331.649993896484,334.489990234375,322.5,323.380004882812,40717100
2023-06-08,324.572814941406,323.940002441406,326.640014648438,323.350006103516,325.260009765625,23277700
2023-06-09,326.099578857422,324.989990234375,329.989990234375,324.410003662109,326.790008544922,22514900
2023-06-12,331.148895263672,328.579986572266,332.100006103516,325.160003662109,331.850006103516,24260300
2023-06-13,333.583740234375,334.470001220703,336.980010986328,330.390014648438,334.290008544922,22951300
2023-06-14,336.627288818359,334.339996337891,339.040008544922,332.809997558594,337.339996337891,26003800
2023-06-15,347.364562988281,337.480010986328,349.839996337891,337.200012207031,348.100006103516,38899100
2023-06-16,341.606719970703,351.320007324219,351.470001220703,341.950012207031,342.329986572266,46533600
2023-06-20,337.335784912109,339.309997558594,342.079986572266,335.859985351562,338.049987792969,26375400
2023-06-21,332.855255126953,336.369995117188,337.730010986328,332.070007324219,333.559997558594,25117800
2023-06-22,338.992279052734,334.119995117188,340.119995117188,333.339996337891,339.709991455078,23556800
2023-06-23,334.312164306641,334.359985351562,337.959991455078,333.450012207031,335.019989013672,23084700
2023-06-26,327.90576171875,333.720001220703,336.109985351562,328.489990234375,328.600006103516,21520600
2023-06-27,333.863159179688,331.859985351562,336.149993896484,329.299987792969,334.570007324219,24354100
2023-06-28,335.140441894531,334.660003662109,337.980010986328,333.809997558594,335.850006103516,20259500
2023-06-29,334.342102050781,334.709991455078,336.109985351562,332.619995117188,335.049987792969,16997000
2023-06-30,339.820526123047,337.75,342.730010986328,337.200012207031,340.540008544922,26823800
2023-07-03,337.275909423828,339.190002441406,340.899993896484,336.570007324219,337.989990234375,12508700
2023-07-05,337.435577392578,335.089996337891,341.649993896484,334.730010986328,338.149993896484,18172400
2023-07-06,340.548980712891,337.299987792969,342.989990234375,335.5,341.269989013672,28161200
2023-07-07,336.507537841797,339.320007324219,341.790008544922,337,337.220001220703,21185300
2023-07-10,331.12890625,334.600006103516,335.230010986328,327.589996337891,331.829986572266,32791400
2023-07-11,331.767578125,331.059997558594,332.859985351562,327,332.470001220703,26698200
2023-07-12,336.487579345703,336.600006103516,341.649993896484,335.670013427734,337.200012207031,29995300
2023-07-13,341.93603515625,339.559997558594,343.739990234375,339.019989013672,342.660003662109,20567200
2023-07-14,344.510589599609,347.589996337891,351.429992675781,344.309997558594,345.239990234375,28302200
2023-07-17,344.999572753906,345.679992675781,346.989990234375,342.200012207031,345.730010986328,20363900
2023-07-18,358.73046875,345.829986572266,366.779998779297,342.170013427734,359.489990234375,64872700
2023-07-19,354.329803466797,361.75,362.459991455078,352.440002441406,355.079986572266,39732900
2023-07-20,346.137145996094,353.570007324219,357.970001220703,345.369995117188,346.869995117188,33778400
2023-07-21,343.043701171875,349.149993896484,350.299987792969,339.829986572266,343.769989013672,69368900
2023-07-24,344.380859375,345.850006103516,346.920013427734,342.309997558594,345.109985351562,26678100
2023-07-25,350.238464355469,347.109985351562,351.890014648438,345.070007324219,350.980010986328,41637700
2023-07-26,337.056365966797,341.440002441406,344.670013427734,333.109985351562,337.769989013672,58383700
2023-07-27,330.021270751953,340.480010986328,341.329986572266,329.049987792969,330.720001220703,39635300
2023-07-28,337.655090332031,333.670013427734,340.010009765625,333.170013427734,338.369995117188,28484900
2023-07-31,335.210296630859,336.920013427734,337.700012207031,333.359985351562,335.920013427734,25446000
2023-08-01,335.62939453125,335.190002441406,338.540008544922,333.700012207031,336.339996337891,18311900
2023-08-02,326.808074951172,333.630004882812,333.630004882812,326.359985351562,327.5,27761300
2023-08-03,325.969848632812,326,329.880004882812,325.950012207031,326.660003662109,18253700
2023-08-04,327.087493896484,331.880004882812,335.140014648438,327.239990234375,327.779998779297,23727700
2023-08-07,329.412536621094,328.369995117188,331.109985351562,327.519989013672,330.109985351562,17741500
2023-08-08,325.361114501953,326.959991455078,328.75,323,326.049987792969,22327600
2023-08-09,321.549224853516,326.470001220703,327.109985351562,321.049987792969,322.230010986328,22373300
2023-08-10,322.247711181641,326.019989013672,328.260009765625,321.179992675781,322.929992675781,20113700
2023-08-11,320.331787109375,320.260009765625,322.410003662109,319.209991455078,321.010009765625,24342600
2023-08-14,323.355407714844,321.390014648438,324.059997558594,320.079986572266,324.040008544922,18836100
2023-08-15,321.179962158203,323,325.089996337891,320.899993896484,321.859985351562,16966300
2023-08-16,320.399993896484,320.799987792969,324.420013427734,319.799987792969,320.399993896484,20698900
2023-08-17,316.880004882812,320.540008544922,321.869995117188,316.209991455078,316.880004882812,21257200
2023-08-18,316.480010986328,314.489990234375,318.380004882812,311.549987792969,316.480010986328,24744800
2023-08-21,321.880004882812,317.929992675781,322.769989013672,317.040008544922,321.880004882812,24040000
2023-08-22,322.459991455078,325.5,326.079986572266,321.459991455078,322.459991455078,16102000
2023-08-23,327,323.820007324219,329.200012207031,323.459991455078,327,21166400
2023-08-24,319.970001220703,332.850006103516,332.980010986328,319.959991455078,319.970001220703,23281400
2023-08-25,322.980010986328,321.470001220703,325.359985351562,318.799987792969,322.980010986328,21684100
